shape,boxes,labels,models,obbs,ops,part_mesh_indices,syms
Bottle_332,dropbox/Bottle/boxes/332.mat,dropbox/Bottle/labels/332.mat,dropbox/Bottle/models/3859.obj,dropbox/Bottle/obbs/3859.obb,dropbox/Bottle/ops/332.mat,dropbox/Bottle/part mesh indices/332.mat,dropbox/Bottle/syms/332.mat
Bottle_333,dropbox/Bottle/boxes/333.mat,dropbox/Bottle/labels/333.mat,dropbox/Bottle/models/3862.obj,dropbox/Bottle/obbs/3862.obb,dropbox/Bottle/ops/333.mat,dropbox/Bottle/part mesh indices/333.mat,dropbox/Bottle/syms/333.mat
Bottle_334,dropbox/Bottle/boxes/334.mat,dropbox/Bottle/labels/334.mat,dropbox/Bottle/models/3863.obj,dropbox/Bottle/obbs/3863.obb,dropbox/Bottle/ops/334.mat,dropbox/Bottle/part mesh indices/334.mat,dropbox/Bottle/syms/334.mat
Bottle_335,dropbox/Bottle/boxes/335.mat,dropbox/Bottle/labels/335.mat,dropbox/Bottle/models/3864.obj,dropbox/Bottle/obbs/3864.obb,dropbox/Bottle/ops/335.mat,dropbox/Bottle/part mesh indices/335.mat,dropbox/Bottle/syms/335.mat
Bottle_336,dropbox/Bottle/boxes/336.mat,dropbox/Bottle/labels/336.mat,dropbox/Bottle/models/3865.obj,dropbox/Bottle/obbs/3865.obb,dropbox/Bottle/ops/336.mat,dropbox/Bottle/part mesh indices/336.mat,dropbox/Bottle/syms/336.mat
Bottle_337,dropbox/Bottle/boxes/337.mat,dropbox/Bottle/labels/337.mat,dropbox/Bottle/models/3866.obj,dropbox/Bottle/obbs/3866.obb,dropbox/Bottle/ops/337.mat,dropbox/Bottle/part mesh indices/337.mat,dropbox/Bottle/syms/337.mat
Bottle_338,dropbox/Bottle/boxes/338.mat,dropbox/Bottle/labels/338.mat,dropbox/Bottle/models/3867.obj,dropbox/Bottle/obbs/3867.obb,dropbox/Bottle/ops/338.mat,dropbox/Bottle/part mesh indices/338.mat,dropbox/Bottle/syms/338.mat
Bottle_339,dropbox/Bottle/boxes/339.mat,dropbox/Bottle/labels/339.mat,dropbox/Bottle/models/3868.obj,dropbox/Bottle/obbs/3868.obb,dropbox/Bottle/ops/339.mat,dropbox/Bottle/part mesh indices/339.mat,dropbox/Bottle/syms/339.mat
Bottle_34,dropbox/Bottle/boxes/34.mat,dropbox/Bottle/labels/34.mat,dropbox/Bottle/models/3511.obj,dropbox/Bottle/obbs/3511.obb,dropbox/Bottle/ops/34.mat,dropbox/Bottle/part mesh indices/34.mat,dropbox/Bottle/syms/34.mat
Bottle_340,dropbox/Bottle/boxes/340.mat,dropbox/Bottle/labels/340.mat,dropbox/Bottle/models/3869.obj,dropbox/Bottle/obbs/3869.obb,dropbox/Bottle/ops/340.mat,dropbox/Bottle/part mesh indices/340.mat,dropbox/Bottle/syms/340.mat
Bottle_341,dropbox/Bottle/boxes/341.mat,dropbox/Bottle/labels/341.mat,dropbox/Bottle/models/3870.obj,dropbox/Bottle/obbs/3870.obb,dropbox/Bottle/ops/341.mat,dropbox/Bottle/part mesh indices/341.mat,dropbox/Bottle/syms/341.mat
Bottle_342,dropbox/Bottle/boxes/342.mat,dropbox/Bottle/labels/342.mat,dropbox/Bottle/models/3872.obj,dropbox/Bottle/obbs/3872.obb,dropbox/Bottle/ops/342.mat,dropbox/Bottle/part mesh indices/342.mat,dropbox/Bottle/syms/342.mat
Bottle_343,dropbox/Bottle/boxes/343.mat,dropbox/Bottle/labels/343.mat,dropbox/Bottle/models/3874.obj,dropbox/Bottle/obbs/3874.obb,dropbox/Bottle/ops/343.mat,dropbox/Bottle/part mesh indices/343.mat,dropbox/Bottle/syms/343.mat
Bottle_344,dropbox/Bottle/boxes/344.mat,dropbox/Bottle/labels/344.mat,dropbox/Bottle/models/3876.obj,dropbox/Bottle/obbs/3876.obb,dropbox/Bottle/ops/344.mat,dropbox/Bottle/part mesh indices/344.mat,dropbox/Bottle/syms/344.mat
Bottle_345,dropbox/Bottle/boxes/345.mat,dropbox/Bottle/labels/345.mat,dropbox/Bottle/models/3877.obj,dropbox/Bottle/obbs/3877.obb,dropbox/Bottle/ops/345.mat,dropbox/Bottle/part mesh indices/345.mat,dropbox/Bottle/syms/345.mat
Bottle_346,dropbox/Bottle/boxes/346.mat,dropbox/Bottle/labels/346.mat,dropbox/Bottle/models/3878.obj,dropbox/Bottle/obbs/3878.obb,dropbox/Bottle/ops/346.mat,dropbox/Bottle/part mesh indices/346.mat,dropbox/Bottle/syms/346.mat
Bottle_347,dropbox/Bottle/boxes/347.mat,dropbox/Bottle/labels/347.mat,dropbox/Bottle/models/3879.obj,dropbox/Bottle/obbs/3879.obb,dropbox/Bottle/ops/347.mat,dropbox/Bottle/part mesh indices/347.mat,dropbox/Bottle/syms/347.mat
Bottle_348,dropbox/Bottle/boxes/348.mat,dropbox/Bottle/labels/348.mat,dropbox/Bottle/models/3880.obj,dropbox/Bottle/obbs/3880.obb,dropbox/Bottle/ops/348.mat,dropbox/Bottle/part mesh indices/348.mat,dropbox/Bottle/syms/348.mat
Bottle_349,dropbox/Bottle/boxes/349.mat,dropbox/Bottle/labels/349.mat,dropbox/Bottle/models/3882.obj,dropbox/Bottle/obbs/3882.obb,dropbox/Bottle/ops/349.mat,dropbox/Bottle/part mesh indices/349.mat,dropbox/Bottle/syms/349.mat
Bottle_35,dropbox/Bottle/boxes/35.mat,dropbox/Bottle/labels/35.mat,dropbox/Bottle/models/3512.obj,dropbox/Bottle/obbs/3512.obb,dropbox/Bottle/ops/35.mat,dropbox/Bottle/part mesh indices/35.mat,dropbox/Bottle/syms/35.mat
Bottle_350,dropbox/Bottle/boxes/350.mat,dropbox/Bottle/labels/350.mat,dropbox/Bottle/models/3883.obj,dropbox/Bottle/obbs/3883.obb,dropbox/Bottle/ops/350.mat,dropbox/Bottle/part mesh indices/350.mat,dropbox/Bottle/syms/350.mat
Bottle_351,dropbox/Bottle/boxes/351.mat,dropbox/Bottle/labels/351.mat,dropbox/Bottle/models/3884.obj,dropbox/Bottle/obbs/3884.obb,dropbox/Bottle/ops/351.mat,dropbox/Bottle/part mesh indices/351.mat,dropbox/Bottle/syms/351.mat
Bottle_352,dropbox/Bottle/boxes/352.mat,dropbox/Bottle/labels/352.mat,dropbox/Bottle/models/3885.obj,dropbox/Bottle/obbs/3885.obb,dropbox/Bottle/ops/352.mat,dropbox/Bottle/part mesh indices/352.mat,dropbox/Bottle/syms/352.mat
Bottle_353,dropbox/Bottle/boxes/353.mat,dropbox/Bottle/labels/353.mat,dropbox/Bottle/models/3886.obj,dropbox/Bottle/obbs/3886.obb,dropbox/Bottle/ops/353.mat,dropbox/Bottle/part mesh indices/353.mat,dropbox/Bottle/syms/353.mat
Bottle_354,dropbox/Bottle/boxes/354.mat,dropbox/Bottle/labels/354.mat,dropbox/Bottle/models/3887.obj,dropbox/Bottle/obbs/3887.obb,dropbox/Bottle/ops/354.mat,dropbox/Bottle/part mesh indices/354.mat,dropbox/Bottle/syms/354.mat
Bottle_355,dropbox/Bottle/boxes/355.mat,dropbox/Bottle/labels/355.mat,dropbox/Bottle/models/3888.obj,dropbox/Bottle/obbs/3888.obb,dropbox/Bottle/ops/355.mat,dropbox/Bottle/part mesh indices/355.mat,dropbox/Bottle/syms/355.mat
Bottle_356,dropbox/Bottle/boxes/356.mat,dropbox/Bottle/labels/356.mat,dropbox/Bottle/models/3889.obj,dropbox/Bottle/obbs/3889.obb,dropbox/Bottle/ops/356.mat,dropbox/Bottle/part mesh indices/356.mat,dropbox/Bottle/syms/356.mat
Bottle_357,dropbox/Bottle/boxes/357.mat,dropbox/Bottle/labels/357.mat,dropbox/Bottle/models/3890.obj,dropbox/Bottle/obbs/3890.obb,dropbox/Bottle/ops/357.mat,dropbox/Bottle/part mesh indices/357.mat,dropbox/Bottle/syms/357.mat
Bottle_358,dropbox/Bottle/boxes/358.mat,dropbox/Bottle/labels/358.mat,dropbox/Bottle/models/3891.obj,dropbox/Bottle/obbs/3891.obb,dropbox/Bottle/ops/358.mat,dropbox/Bottle/part mesh indices/358.mat,dropbox/Bottle/syms/358.mat
Bottle_359,dropbox/Bottle/boxes/359.mat,dropbox/Bottle/labels/359.mat,dropbox/Bottle/models/3892.obj,dropbox/Bottle/obbs/3892.obb,dropbox/Bottle/ops/359.mat,dropbox/Bottle/part mesh indices/359.mat,dropbox/Bottle/syms/359.mat
Bottle_36,dropbox/Bottle/boxes/36.mat,dropbox/Bottle/labels/36.mat,dropbox/Bottle/models/3513.obj,dropbox/Bottle/obbs/3513.obb,dropbox/Bottle/ops/36.mat,dropbox/Bottle/part mesh indices/36.mat,dropbox/Bottle/syms/36.mat
Bottle_360,dropbox/Bottle/boxes/360.mat,dropbox/Bottle/labels/360.mat,dropbox/Bottle/models/3893.obj,dropbox/Bottle/obbs/3893.obb,dropbox/Bottle/ops/360.mat,dropbox/Bottle/part mesh indices/360.mat,dropbox/Bottle/syms/360.mat
Bottle_361,dropbox/Bottle/boxes/361.mat,dropbox/Bottle/labels/361.mat,dropbox/Bottle/models/3898.obj,dropbox/Bottle/obbs/3898.obb,dropbox/Bottle/ops/361.mat,dropbox/Bottle/part mesh indices/361.mat,dropbox/Bottle/syms/361.mat
Bottle_362,dropbox/Bottle/boxes/362.mat,dropbox/Bottle/labels/362.mat,dropbox/Bottle/models/3901.obj,dropbox/Bottle/obbs/3901.obb,dropbox/Bottle/ops/362.mat,dropbox/Bottle/part mesh indices/362.mat,dropbox/Bottle/syms/362.mat
Bottle_363,dropbox/Bottle/boxes/363.mat,dropbox/Bottle/labels/363.mat,dropbox/Bottle/models/3902.obj,dropbox/Bottle/obbs/3902.obb,dropbox/Bottle/ops/363.mat,dropbox/Bottle/part mesh indices/363.mat,dropbox/Bottle/syms/363.mat
Bottle_364,dropbox/Bottle/boxes/364.mat,dropbox/Bottle/labels/364.mat,dropbox/Bottle/models/3910.obj,dropbox/Bottle/obbs/3910.obb,dropbox/Bottle/ops/364.mat,dropbox/Bottle/part mesh indices/364.mat,dropbox/Bottle/syms/364.mat
Bottle_365,dropbox/Bottle/boxes/365.mat,dropbox/Bottle/labels/365.mat,dropbox/Bottle/models/3911.obj,dropbox/Bottle/obbs/3911.obb,dropbox/Bottle/ops/365.mat,dropbox/Bottle/part mesh indices/365.mat,dropbox/Bottle/syms/365.mat
Bottle_366,dropbox/Bottle/boxes/366.mat,dropbox/Bottle/labels/366.mat,dropbox/Bottle/models/3912.obj,dropbox/Bottle/obbs/3912.obb,dropbox/Bottle/ops/366.mat,dropbox/Bottle/part mesh indices/366.mat,dropbox/Bottle/syms/366.mat
Bottle_367,dropbox/Bottle/boxes/367.mat,dropbox/Bottle/labels/367.mat,dropbox/Bottle/models/3913.obj,dropbox/Bottle/obbs/3913.obb,dropbox/Bottle/ops/367.mat,dropbox/Bottle/part mesh indices/367.mat,dropbox/Bottle/syms/367.mat
Bottle_368,dropbox/Bottle/boxes/368.mat,dropbox/Bottle/labels/368.mat,dropbox/Bottle/models/3914.obj,dropbox/Bottle/obbs/3914.obb,dropbox/Bottle/ops/368.mat,dropbox/Bottle/part mesh indices/368.mat,dropbox/Bottle/syms/368.mat
Bottle_369,dropbox/Bottle/boxes/369.mat,dropbox/Bottle/labels/369.mat,dropbox/Bottle/models/3915.obj,dropbox/Bottle/obbs/3915.obb,dropbox/Bottle/ops/369.mat,dropbox/Bottle/part mesh indices/369.mat,dropbox/Bottle/syms/369.mat
Bottle_37,dropbox/Bottle/boxes/37.mat,dropbox/Bottle/labels/37.mat,dropbox/Bottle/models/3514.obj,dropbox/Bottle/obbs/3514.obb,dropbox/Bottle/ops/37.mat,dropbox/Bottle/part mesh indices/37.mat,dropbox/Bottle/syms/37.mat
Bottle_370,dropbox/Bottle/boxes/370.mat,dropbox/Bottle/labels/370.mat,dropbox/Bottle/models/3916.obj,dropbox/Bottle/obbs/3916.obb,dropbox/Bottle/ops/370.mat,dropbox/Bottle/part mesh indices/370.mat,dropbox/Bottle/syms/370.mat
Bottle_371,dropbox/Bottle/boxes/371.mat,dropbox/Bottle/labels/371.mat,dropbox/Bottle/models/3917.obj,dropbox/Bottle/obbs/3917.obb,dropbox/Bottle/ops/371.mat,dropbox/Bottle/part mesh indices/371.mat,dropbox/Bottle/syms/371.mat
Bottle_372,dropbox/Bottle/boxes/372.mat,dropbox/Bottle/labels/372.mat,dropbox/Bottle/models/3918.obj,dropbox/Bottle/obbs/3918.obb,dropbox/Bottle/ops/372.mat,dropbox/Bottle/part mesh indices/372.mat,dropbox/Bottle/syms/372.mat
Bottle_373,dropbox/Bottle/boxes/373.mat,dropbox/Bottle/labels/373.mat,dropbox/Bottle/models/3919.obj,dropbox/Bottle/obbs/3919.obb,dropbox/Bottle/ops/373.mat,dropbox/Bottle/part mesh indices/373.mat,dropbox/Bottle/syms/373.mat
Bottle_374,dropbox/Bottle/boxes/374.mat,dropbox/Bottle/labels/374.mat,dropbox/Bottle/models/3920.obj,dropbox/Bottle/obbs/3920.obb,dropbox/Bottle/ops/374.mat,dropbox/Bottle/part mesh indices/374.mat,dropbox/Bottle/syms/374.mat
Bottle_375,dropbox/Bottle/boxes/375.mat,dropbox/Bottle/labels/375.mat,dropbox/Bottle/models/3921.obj,dropbox/Bottle/obbs/3921.obb,dropbox/Bottle/ops/375.mat,dropbox/Bottle/part mesh indices/375.mat,dropbox/Bottle/syms/375.mat
Bottle_376,dropbox/Bottle/boxes/376.mat,dropbox/Bottle/labels/376.mat,dropbox/Bottle/models/3922.obj,dropbox/Bottle/obbs/3922.obb,dropbox/Bottle/ops/376.mat,dropbox/Bottle/part mesh indices/376.mat,dropbox/Bottle/syms/376.mat
Bottle_377,dropbox/Bottle/boxes/377.mat,dropbox/Bottle/labels/377.mat,dropbox/Bottle/models/3923.obj,dropbox/Bottle/obbs/3923.obb,dropbox/Bottle/ops/377.mat,dropbox/Bottle/part mesh indices/377.mat,dropbox/Bottle/syms/377.mat
Bottle_378,dropbox/Bottle/boxes/378.mat,dropbox/Bottle/labels/378.mat,dropbox/Bottle/models/3924.obj,dropbox/Bottle/obbs/3924.obb,dropbox/Bottle/ops/378.mat,dropbox/Bottle/part mesh indices/378.mat,dropbox/Bottle/syms/378.mat
Bottle_379,dropbox/Bottle/boxes/379.mat,dropbox/Bottle/labels/379.mat,dropbox/Bottle/models/3925.obj,dropbox/Bottle/obbs/3925.obb,dropbox/Bottle/ops/379.mat,dropbox/Bottle/part mesh indices/379.mat,dropbox/Bottle/syms/379.mat
Bottle_38,dropbox/Bottle/boxes/38.mat,dropbox/Bottle/labels/38.mat,dropbox/Bottle/models/3515.obj,dropbox/Bottle/obbs/3515.obb,dropbox/Bottle/ops/38.mat,dropbox/Bottle/part mesh indices/38.mat,dropbox/Bottle/syms/38.mat
Bottle_380,dropbox/Bottle/boxes/380.mat,dropbox/Bottle/labels/380.mat,dropbox/Bottle/models/3926.obj,dropbox/Bottle/obbs/3926.obb,dropbox/Bottle/ops/380.mat,dropbox/Bottle/part mesh indices/380.mat,dropbox/Bottle/syms/380.mat
Bottle_381,dropbox/Bottle/boxes/381.mat,dropbox/Bottle/labels/381.mat,dropbox/Bottle/models/3927.obj,dropbox/Bottle/obbs/3927.obb,dropbox/Bottle/ops/381.mat,dropbox/Bottle/part mesh indices/381.mat,dropbox/Bottle/syms/381.mat
Bottle_382,dropbox/Bottle/boxes/382.mat,dropbox/Bottle/labels/382.mat,dropbox/Bottle/models/3928.obj,dropbox/Bottle/obbs/3928.obb,dropbox/Bottle/ops/382.mat,dropbox/Bottle/part mesh indices/382.mat,dropbox/Bottle/syms/382.mat
Bottle_383,dropbox/Bottle/boxes/383.mat,dropbox/Bottle/labels/383.mat,dropbox/Bottle/models/3929.obj,dropbox/Bottle/obbs/3929.obb,dropbox/Bottle/ops/383.mat,dropbox/Bottle/part mesh indices/383.mat,dropbox/Bottle/syms/383.mat
Bottle_384,dropbox/Bottle/boxes/384.mat,dropbox/Bottle/labels/384.mat,dropbox/Bottle/models/3930.obj,dropbox/Bottle/obbs/3930.obb,dropbox/Bottle/ops/384.mat,dropbox/Bottle/part mesh indices/384.mat,dropbox/Bottle/syms/384.mat
Bottle_385,dropbox/Bottle/boxes/385.mat,dropbox/Bottle/labels/385.mat,dropbox/Bottle/models/3931.obj,dropbox/Bottle/obbs/3931.obb,dropbox/Bottle/ops/385.mat,dropbox/Bottle/part mesh indices/385.mat,dropbox/Bottle/syms/385.mat
Bottle_386,dropbox/Bottle/boxes/386.mat,dropbox/Bottle/labels/386.mat,dropbox/Bottle/models/3932.obj,dropbox/Bottle/obbs/3932.obb,dropbox/Bottle/ops/386.mat,dropbox/Bottle/part mesh indices/386.mat,dropbox/Bottle/syms/386.mat
Bottle_387,dropbox/Bottle/boxes/387.mat,dropbox/Bottle/labels/387.mat,dropbox/Bottle/models/3933.obj,dropbox/Bottle/obbs/3933.obb,dropbox/Bottle/ops/387.mat,dropbox/Bottle/part mesh indices/387.mat,dropbox/Bottle/syms/387.mat
Bottle_388,dropbox/Bottle/boxes/388.mat,dropbox/Bottle/labels/388.mat,dropbox/Bottle/models/3934.obj,dropbox/Bottle/obbs/3934.obb,dropbox/Bottle/ops/388.mat,dropbox/Bottle/part mesh indices/388.mat,dropbox/Bottle/syms/388.mat
Bottle_389,dropbox/Bottle/boxes/389.mat,dropbox/Bottle/labels/389.mat,dropbox/Bottle/models/3935.obj,dropbox/Bottle/obbs/3935.obb,dropbox/Bottle/ops/389.mat,dropbox/Bottle/part mesh indices/389.mat,dropbox/Bottle/syms/389.mat
Bottle_39,dropbox/Bottle/boxes/39.mat,dropbox/Bottle/labels/39.mat,dropbox/Bottle/models/3516.obj,dropbox/Bottle/obbs/3516.obb,dropbox/Bottle/ops/39.mat,dropbox/Bottle/part mesh indices/39.mat,dropbox/Bottle/syms/39.mat
Bottle_390,dropbox/Bottle/boxes/390.mat,dropbox/Bottle/labels/390.mat,dropbox/Bottle/models/3936.obj,dropbox/Bottle/obbs/3936.obb,dropbox/Bottle/ops/390.mat,dropbox/Bottle/part mesh indices/390.mat,dropbox/Bottle/syms/390.mat
Bottle_391,dropbox/Bottle/boxes/391.mat,dropbox/Bottle/labels/391.mat,dropbox/Bottle/models/3938.obj,dropbox/Bottle/obbs/3938.obb,dropbox/Bottle/ops/391.mat,dropbox/Bottle/part mesh indices/391.mat,dropbox/Bottle/syms/391.mat
Bottle_392,dropbox/Bottle/boxes/392.mat,dropbox/Bottle/labels/392.mat,dropbox/Bottle/models/3939.obj,dropbox/Bottle/obbs/3939.obb,dropbox/Bottle/ops/392.mat,dropbox/Bottle/part mesh indices/392.mat,dropbox/Bottle/syms/392.mat
Bottle_393,dropbox/Bottle/boxes/393.mat,dropbox/Bottle/labels/393.mat,dropbox/Bottle/models/3940.obj,dropbox/Bottle/obbs/3940.obb,dropbox/Bottle/ops/393.mat,dropbox/Bottle/part mesh indices/393.mat,dropbox/Bottle/syms/393.mat
Bottle_394,dropbox/Bottle/boxes/394.mat,dropbox/Bottle/labels/394.mat,dropbox/Bottle/models/3941.obj,dropbox/Bottle/obbs/3941.obb,dropbox/Bottle/ops/394.mat,dropbox/Bottle/part mesh indices/394.mat,dropbox/Bottle/syms/394.mat
Bottle_395,dropbox/Bottle/boxes/395.mat,dropbox/Bottle/labels/395.mat,dropbox/Bottle/models/3942.obj,dropbox/Bottle/obbs/3942.obb,dropbox/Bottle/ops/395.mat,dropbox/Bottle/part mesh indices/395.mat,dropbox/Bottle/syms/395.mat
Bottle_396,dropbox/Bottle/boxes/396.mat,dropbox/Bottle/labels/396.mat,dropbox/Bottle/models/3943.obj,dropbox/Bottle/obbs/3943.obb,dropbox/Bottle/ops/396.mat,dropbox/Bottle/part mesh indices/396.mat,dropbox/Bottle/syms/396.mat
Bottle_397,dropbox/Bottle/boxes/397.mat,dropbox/Bottle/labels/397.mat,dropbox/Bottle/models/3944.obj,dropbox/Bottle/obbs/3944.obb,dropbox/Bottle/ops/397.mat,dropbox/Bottle/part mesh indices/397.mat,dropbox/Bottle/syms/397.mat
Bottle_398,dropbox/Bottle/boxes/398.mat,dropbox/Bottle/labels/398.mat,dropbox/Bottle/models/3945.obj,dropbox/Bottle/obbs/3945.obb,dropbox/Bottle/ops/398.mat,dropbox/Bottle/part mesh indices/398.mat,dropbox/Bottle/syms/398.mat
Bottle_399,dropbox/Bottle/boxes/399.mat,dropbox/Bottle/labels/399.mat,dropbox/Bottle/models/3946.obj,dropbox/Bottle/obbs/3946.obb,dropbox/Bottle/ops/399.mat,dropbox/Bottle/part mesh indices/399.mat,dropbox/Bottle/syms/399.mat
Bottle_4,dropbox/Bottle/boxes/4.mat,dropbox/Bottle/labels/4.mat,dropbox/Bottle/models/3388.obj,dropbox/Bottle/obbs/3388.obb,dropbox/Bottle/ops/4.mat,dropbox/Bottle/part mesh indices/4.mat,dropbox/Bottle/syms/4.mat
Bottle_40,dropbox/Bottle/boxes/40.mat,dropbox/Bottle/labels/40.mat,dropbox/Bottle/models/3517.obj,dropbox/Bottle/obbs/3517.obb,dropbox/Bottle/ops/40.mat,dropbox/Bottle/part mesh indices/40.mat,dropbox/Bottle/syms/40.mat
Bottle_400,dropbox/Bottle/boxes/400.mat,dropbox/Bottle/labels/400.mat,dropbox/Bottle/models/3948.obj,dropbox/Bottle/obbs/3948.obb,dropbox/Bottle/ops/400.mat,dropbox/Bottle/part mesh indices/400.mat,dropbox/Bottle/syms/400.mat
Bottle_401,dropbox/Bottle/boxes/401.mat,dropbox/Bottle/labels/401.mat,dropbox/Bottle/models/3950.obj,dropbox/Bottle/obbs/3950.obb,dropbox/Bottle/ops/401.mat,dropbox/Bottle/part mesh indices/401.mat,dropbox/Bottle/syms/401.mat
Bottle_402,dropbox/Bottle/boxes/402.mat,dropbox/Bottle/labels/402.mat,dropbox/Bottle/models/3952.obj,dropbox/Bottle/obbs/3952.obb,dropbox/Bottle/ops/402.mat,dropbox/Bottle/part mesh indices/402.mat,dropbox/Bottle/syms/402.mat
Bottle_403,dropbox/Bottle/boxes/403.mat,dropbox/Bottle/labels/403.mat,dropbox/Bottle/models/3953.obj,dropbox/Bottle/obbs/3953.obb,dropbox/Bottle/ops/403.mat,dropbox/Bottle/part mesh indices/403.mat,dropbox/Bottle/syms/403.mat
Bottle_404,dropbox/Bottle/boxes/404.mat,dropbox/Bottle/labels/404.mat,dropbox/Bottle/models/3954.obj,dropbox/Bottle/obbs/3954.obb,dropbox/Bottle/ops/404.mat,dropbox/Bottle/part mesh indices/404.mat,dropbox/Bottle/syms/404.mat
Bottle_405,dropbox/Bottle/boxes/405.mat,dropbox/Bottle/labels/405.mat,dropbox/Bottle/models/3955.obj,dropbox/Bottle/obbs/3955.obb,dropbox/Bottle/ops/405.mat,dropbox/Bottle/part mesh indices/405.mat,dropbox/Bottle/syms/405.mat
Bottle_406,dropbox/Bottle/boxes/406.mat,dropbox/Bottle/labels/406.mat,dropbox/Bottle/models/3957.obj,dropbox/Bottle/obbs/3957.obb,dropbox/Bottle/ops/406.mat,dropbox/Bottle/part mesh indices/406.mat,dropbox/Bottle/syms/406.mat
Bottle_407,dropbox/Bottle/boxes/407.mat,dropbox/Bottle/labels/407.mat,dropbox/Bottle/models/3958.obj,dropbox/Bottle/obbs/3958.obb,dropbox/Bottle/ops/407.mat,dropbox/Bottle/part mesh indices/407.mat,dropbox/Bottle/syms/407.mat
Bottle_408,dropbox/Bottle/boxes/408.mat,dropbox/Bottle/labels/408.mat,dropbox/Bottle/models/3962.obj,dropbox/Bottle/obbs/3962.obb,dropbox/Bottle/ops/408.mat,dropbox/Bottle/part mesh indices/408.mat,dropbox/Bottle/syms/408.mat
Bottle_409,dropbox/Bottle/boxes/409.mat,dropbox/Bottle/labels/409.mat,dropbox/Bottle/models/3964.obj,dropbox/Bottle/obbs/3964.obb,dropbox/Bottle/ops/409.mat,dropbox/Bottle/part mesh indices/409.mat,dropbox/Bottle/syms/409.mat
Bottle_41,dropbox/Bottle/boxes/41.mat,dropbox/Bottle/labels/41.mat,dropbox/Bottle/models/3519.obj,dropbox/Bottle/obbs/3519.obb,dropbox/Bottle/ops/41.mat,dropbox/Bottle/part mesh indices/41.mat,dropbox/Bottle/syms/41.mat
Bottle_410,dropbox/Bottle/boxes/410.mat,dropbox/Bottle/labels/410.mat,dropbox/Bottle/models/3967.obj,dropbox/Bottle/obbs/3967.obb,dropbox/Bottle/ops/410.mat,dropbox/Bottle/part mesh indices/410.mat,dropbox/Bottle/syms/410.mat
Bottle_411,dropbox/Bottle/boxes/411.mat,dropbox/Bottle/labels/411.mat,dropbox/Bottle/models/3968.obj,dropbox/Bottle/obbs/3968.obb,dropbox/Bottle/ops/411.mat,dropbox/Bottle/part mesh indices/411.mat,dropbox/Bottle/syms/411.mat
Bottle_412,dropbox/Bottle/boxes/412.mat,dropbox/Bottle/labels/412.mat,dropbox/Bottle/models/3969.obj,dropbox/Bottle/obbs/3969.obb,dropbox/Bottle/ops/412.mat,dropbox/Bottle/part mesh indices/412.mat,dropbox/Bottle/syms/412.mat
Bottle_413,dropbox/Bottle/boxes/413.mat,dropbox/Bottle/labels/413.mat,dropbox/Bottle/models/3970.obj,dropbox/Bottle/obbs/3970.obb,dropbox/Bottle/ops/413.mat,dropbox/Bottle/part mesh indices/413.mat,dropbox/Bottle/syms/413.mat
Bottle_414,dropbox/Bottle/boxes/414.mat,dropbox/Bottle/labels/414.mat,dropbox/Bottle/models/3971.obj,dropbox/Bottle/obbs/3971.obb,dropbox/Bottle/ops/414.mat,dropbox/Bottle/part mesh indices/414.mat,dropbox/Bottle/syms/414.mat
Bottle_415,dropbox/Bottle/boxes/415.mat,dropbox/Bottle/labels/415.mat,dropbox/Bottle/models/3973.obj,dropbox/Bottle/obbs/3973.obb,dropbox/Bottle/ops/415.mat,dropbox/Bottle/part mesh indices/415.mat,dropbox/Bottle/syms/415.mat
Bottle_416,dropbox/Bottle/boxes/416.mat,dropbox/Bottle/labels/416.mat,dropbox/Bottle/models/3974.obj,dropbox/Bottle/obbs/3974.obb,dropbox/Bottle/ops/416.mat,dropbox/Bottle/part mesh indices/416.mat,dropbox/Bottle/syms/416.mat
Bottle_417,dropbox/Bottle/boxes/417.mat,dropbox/Bottle/labels/417.mat,dropbox/Bottle/models/3975.obj,dropbox/Bottle/obbs/3975.obb,dropbox/Bottle/ops/417.mat,dropbox/Bottle/part mesh indices/417.mat,dropbox/Bottle/syms/417.mat
Bottle_418,dropbox/Bottle/boxes/418.mat,dropbox/Bottle/labels/418.mat,dropbox/Bottle/models/3976.obj,dropbox/Bottle/obbs/3976.obb,dropbox/Bottle/ops/418.mat,dropbox/Bottle/part mesh indices/418.mat,dropbox/Bottle/syms/418.mat
Bottle_419,dropbox/Bottle/boxes/419.mat,dropbox/Bottle/labels/419.mat,dropbox/Bottle/models/3977.obj,dropbox/Bottle/obbs/3977.obb,dropbox/Bottle/ops/419.mat,dropbox/Bottle/part mesh indices/419.mat,dropbox/Bottle/syms/419.mat
Bottle_42,dropbox/Bottle/boxes/42.mat,dropbox/Bottle/labels/42.mat,dropbox/Bottle/models/3520.obj,dropbox/Bottle/obbs/3520.obb,dropbox/Bottle/ops/42.mat,dropbox/Bottle/part mesh indices/42.mat,dropbox/Bottle/syms/42.mat
Bottle_420,dropbox/Bottle/boxes/420.mat,dropbox/Bottle/labels/420.mat,dropbox/Bottle/models/3980.obj,dropbox/Bottle/obbs/3980.obb,dropbox/Bottle/ops/420.mat,dropbox/Bottle/part mesh indices/420.mat,dropbox/Bottle/syms/420.mat
